id_cliente,periodo,edad,sexo,region,segmento,ingreso_mensual,score_bureau,num_lineas,max_mora_12m,mora_30d_12m,saldo_total,utilizacion_tc,antig_laboral_anios,antig_banca_anios,producto_principal,canal_origen,mora_30d_next3m
C001210,202505,67,F,Lima,A,1181.48,679.0,3,0,0,3532.39,0.13815075458587275,0.9,1.4,TC,Tienda,0
C000239,202411,30,F,Centro,B,1060.03,569.0,1,0,0,490.45,0.39782762782243464,9.4,0.0,Hipotecario,Digital,1
C000526,202502,26,M,Norte,C,1480.3,682.0,3,0,0,2093.93,0.41506567042744424,2.0,3.9,PL,Digital,0
C000146,202410,41,F,Centro,B,1533.94,606.0,4,1,0,3160.05,0.7302358603349537,4.2,5.0,TC,Digital,0
C000953,202505,53,F,Norte,C,2779.95,727.0,2,0,0,9374.81,0.49619018503142304,4.6,1.2,TC,Digital,0
C001261,202402,18,M,Centro,C,,613.0,5,1,1,1391.0,0.2063848612565011,3.9,3.1,TC,Digital,1
C000955,202404,22,F,Lima,A,1875.33,638.0,2,0,0,3344.49,0.11864741823542847,7.7,4.7,TC,Digital,0
C000766,202502,50,M,Centro,B,2656.13,694.0,4,1,0,8362.69,0.148953504839058,5.4,3.6,TC,Tienda,0
C000795,202310,26,F,Oriente,B,1565.17,620.0,2,0,0,4048.63,0.6437935859158466,6.4,4.1,TC,Digital,0
C000982,202412,23,F,Sur,A,3359.39,598.0,2,0,0,2544.49,0.49432549741839726,5.2,1.6,TC,Digital,0
C000303,202503,49,M,Centro,A,2993.51,517.0,4,1,0,3273.88,0.45722730944947804,7.3,5.1,TC,Digital,1
C000143,202409,74,M,Centro,B,1081.81,695.0,1,0,0,3350.27,0.7854834502538788,4.6,5.6,PL,Digital,0
C000510,202505,71,F,Lima,A,2634.96,702.0,4,0,1,5197.61,0.13305868084056952,4.6,1.6,TC,Tienda,0
C001001,202312,29,M,Norte,C,1252.5,434.0,5,0,0,3808.44,0.21922624838859808,8.6,4.6,PL,Digital,0
C000990,202406,59,M,Norte,A,5063.65,666.0,1,2,0,12597.72,0.5893746059981023,6.5,2.4,Pyme,Tienda,1
C000181,202312,21,F,Lima,B,1178.15,785.0,2,0,0,2768.38,0.25527927678341816,7.2,6.8,TC,Digital,0
C000372,202402,25,M,Lima,B,2534.65,,1,2,0,2505.68,0.5674462723259819,,1.9,TC,Digital,0
C000889,202408,72,F,Centro,A,2899.52,601.0,7,0,1,7072.12,0.23180229643752534,4.8,1.5,Pyme,Digital,0
C000843,202412,40,F,Norte,B,1431.54,552.0,3,0,1,515.93,0.1847603431842819,0.0,2.0,TC,Digital,0
C000285,202504,18,F,Norte,B,1279.53,627.0,2,0,0,1539.84,0.27288747857212114,5.1,3.6,TC,Digital,0
C001134,202508,40,F,Centro,A,1899.24,,3,0,0,5728.92,0.40511194750481083,5.5,6.4,PL,Tienda,0
C001139,202311,29,M,Centro,C,3934.09,589.0,4,0,0,11357.96,0.035373103949764936,11.5,5.6,TC,Tienda,0
C000400,202503,67,M,Lima,A,1552.25,799.0,1,1,1,1400.6,0.5221882515753504,12.1,5.3,TC,Tienda,0
C001443,202502,62,M,Lima,A,1378.65,604.0,3,3,0,4569.62,0.25122683954664476,0.0,4.6,TC,Digital,1
C001228,202311,75,M,Lima,B,2487.02,525.0,2,1,0,1648.75,0.24060825666971833,11.8,6.1,TC,Tienda,0
C000636,202310,58,F,Lima,C,1120.18,524.0,5,2,0,1453.05,0.5640557008355228,6.1,2.6,PL,FuerzaVenta,0
C001343,202310,50,F,Sur,B,2228.31,741.0,3,0,0,2059.41,0.2214778106489219,2.4,1.9,TC,Digital,0
C000758,202509,29,F,Lima,B,1734.3,507.0,3,0,1,1711.54,0.8055548445802329,7.1,5.2,TC,Tienda,0
C000935,202408,55,F,Lima,B,889.39,743.0,0,1,0,2871.99,0.49222704497877373,5.5,5.2,PL,Tienda,0
C000825,202401,25,M,Lima,C,2388.55,610.0,2,0,0,4875.38,0.3645685041307915,10.8,2.6,TC,Tienda,0
C000705,202407,58,F,Lima,C,1851.71,648.0,4,0,0,3686.53,0.31409705294839785,2.0,5.6,TC,Digital,0
C000675,202311,61,F,Norte,A,1219.22,518.0,0,1,0,604.95,0.4245790287595652,2.2,1.7,Hipotecario,FuerzaVenta,1
C000652,202410,21,F,Norte,,4106.87,573.0,2,1,0,11781.88,0.15086678833403877,10.0,2.2,PL,Digital,0
C001362,202411,37,F,Lima,B,905.23,625.0,4,0,0,3066.48,0.5500703760290384,2.1,0.0,PL,Digital,1
C001364,202401,20,F,Lima,C,2614.61,516.0,4,0,0,2113.79,0.4053535342487793,10.1,5.4,TC,,0
C000421,202408,32,F,Sur,B,809.81,585.0,3,1,0,2026.5,0.009835939791800974,10.6,3.7,TC,Tienda,0
C000629,202410,56,M,Lima,B,1792.83,712.0,2,0,0,2072.24,0.36829517985574295,5.1,3.6,PL,Tienda,0
C000513,202407,26,M, Sur ,B,1378.67,710.0,2,0,0,2163.03,0.28306747608054483,4.4,6.8,Pyme,Digital,0
C000850,202405,39,F,Norte,B,4097.97,542.0,3,0,0,2742.88,0.565388210835126,4.8,4.6,Hipotecario,Digital,1
C000777,202312,20,M,Lima,A,1930.29,676.0,3,1,0,5027.34,0.47049018144536064,4.2,1.7,TC,Alianza,0
C000003,202407,71,M,Sur,B,1370.83,594.0,3,0,0,686.37,0.7572469023981352,6.1,4.8,TC,FuerzaVenta,0
C000252,202405,50,F,Sur,A,5264.43,517.0,2,0,0,13258.54,0.1923606858501527,3.7,3.1,PL,FuerzaVenta,1
C000389,202509,66,M,Sur,B,762.4,657.0,1,0,0,2220.76,0.5952701772767102,6.6,6.9,Hipotecario,Digital,0
C001312,202412,57,F,Sur,A,4357.31,686.0,4,1,0,5478.3,0.3744427900717678,8.0,2.5,TC,Digital,0
C000021,202505,40,F,Lima,A,1030.81,626.0,5,0,0,952.87,0.3974542381537507,9.4,2.1,PL,Digital,0
C000448,202504,32,M,Sur,C,1944.33,554.0,3,1,0,6039.31,0.616140350019643,3.6,3.1,TC,Alianza,0
C000415,202503,69,M,Lima,B,2219.08,633.0,3,1,0,7028.37,0.3657490202632011,6.6,4.3,TC,Digital,0
C000581,202411,32,M,Lima,C,2506.3,,3,0,0,4903.89,0.5645984686872622,7.3,2.7,TC,Digital,0
C000527,202412,31,F,Lima,B,2682.85,667.0,3,0,0,1532.7,0.11165726544384695,8.0,0.2,PL,Tienda,0
C000116,202501,71,M,Lima,A,1562.74,678.0,3,0,0,5284.77,0.41183279043361554,8.9,6.2,PL,Digital,0
C001164,202409,53,M,Centro,A,2448.38,658.0,2,0,0,3024.92,0.5785499403837768,3.1,6.6,TC,Digital,0
C000739,202404,36,F,Centro,A,2356.79,731.0,3,0,0,834.97,0.453429648876955,3.8,1.0,Pyme,Tienda,0
C000944,202505,74,M,Oriente,B,,612.0,4,1,0,1561.32,0.0980530497533262,4.9,2.4,Hipotecario,Digital,1
C000513,202409,34,M,Norte,B,,,3,0,0,5180.97,0.34636451289799075,5.4,3.1,TC,FuerzaVenta,1
C000159,202507,71,M,Lima,B,1211.36,700.0,4,0,0,3828.73,0.527848182825435,0.1,3.4,PL,Tienda,0
C000394,202407,46,M,Centro,B,2124.78,666.0,4,0,1,,0.3287287531248956,,3.8,Pyme,Digital,0
C000164,202404,46,M,Norte,B,2735.82,631.0,3,1,0,3126.23,0.5013376685972157,6.6,0.3,PL,Alianza,1
C001325,202310,57,F,Lima,A,512.25,664.0,2,1,0,942.51,0.4759611939183079,5.3,7.0,Hipotecario,FuerzaVenta,0
C001194,202507,34,M,Sur,C,2141.01,715.0,3,1,0,3953.63,0.321642789091822,7.7,5.8,Pyme, FuerzaVenta ,0
C000064,202406,61,,Lima,C,4075.39,611.0,5,0,0,9879.7,0.5072780354188482,3.9,4.1,TC,Digital,1
C000701,202501,73,F,Lima,A,1754.05,559.0,3,0,1,1454.77,0.18520226070075865,5.4,0.8,Pyme,Digital,0
C000278,202406,65,M,Lima,B,1939.2,574.0,2,1,0,4706.17,0.446608775419313,10.9,3.8,TC,Digital,1
C001326,202505,40,M,Sur,C,1478.15,630.0,2,1,1,2098.69,0.09405052500533637,5.8,0.3,TC,Tienda,0
C000054,202403,26,M,Lima,B,1801.6,450.0,1,0,1,2102.72,0.7421962623079997,0.0,4.1,Hipotecario,Digital,1
C000503,202411,39,M,Norte,B,4030.21,,4,0,0,6079.85,0.6756547910287627,10.6,3.5,PL,Digital,0
C000868,202405,27,F,Norte,B,3279.59,684.0,5,1,0,2375.38,0.1508957837619969,7.3,2.5,TC,Digital,0
C000283,202403,48,F,Centro,B,3724.74,654.0,3,1,0,8251.56,,8.6,2.6,TC,Alianza,0
C000835,202410,20,F,Norte,B,1245.63,572.0,2,0,0,2844.58,0.3164005869733763,0.0,0.0,TC,Digital,0
C000088,202312,30,M,Lima,A,1015.61,687.0,2,1,1,2713.2,0.5256036735717214,7.2,4.9,TC,Digital,0
C001081,202506,43,F,Sur,C,1918.11,563.0,1,0,0,5192.25,0.07620290161469495,5.2,3.6,PL,Digital,0
C000164,202312,51,M,Sur,B,2465.05,631.0,6,0,0,3760.28,0.3136804098038285,11.2,2.5,PL,Tienda,1
C000404,202405,26,F,Centro,A,2492.54,681.0,5,0,1,2537.7,0.3138879974610109,10.5,3.3,PL,Digital,0
C000147,202412,73,F,Lima,B,1666.15,568.0,1,0,0,4681.9,0.2649533892183007,4.6,0.3,PL,Tienda,0
C000219,202506,45,F,Oriente,C,1900.58,,1,0,0,6408.18,0.45797591784292474,7.1,5.2,TC,Digital,0
C001155,202502,60,M,Lima,B,1278.16,612.0,1,0,0,2311.2,0.062390130604931614,10.5,1.8,TC,Digital,0
C001378,202502,68,M,Sur,B,2004.34,567.0,4,1,0,6657.54,0.250578355735135,4.4,3.2,TC,FuerzaVenta,0
C000456,202311,27,F,Lima,C,2654.8,659.0,7,1,0,5948.98,0.24794174017045123,3.4,1.2,TC,Tienda,0
C001153,202411,21,F,Norte, B ,2091.21,647.0,1,0,0,4700.02,0.6882620245985639,6.8,3.1,TC,Digital,0
C001460,202503,38,M,Sur,C,6090.72,693.0,5,1,0,17141.14,0.2567435119142523,2.9,4.7,TC,Digital,0
C000012,202408,20,F,Lima,B,810.4,647.0,2,0,0,1237.43,0.5586351846899524,8.9,3.8,TC,Alianza,0
C001071,202410,37,F,Centro, B ,1682.72,685.0,2,0,0,649.69,0.31099152559008053,6.1,7.1,TC,Digital,0
C001138,202410,18,F,Lima,B,1752.34,734.0,3,0,0,1695.39,0.41866457696034176,0.0,1.9,PL,Tienda,0
C000551,202311,22,F,Lima,C,2483.69,710.0,2,1,0,5630.63,0.24106028063145543,5.4,4.8,,Digital,0
C000870,202410,42,F,Oriente, C ,1549.73,588.0,2,0,0,3743.3,0.3270207771882718,4.5,3.4,PL,Alianza,0
C000312,202402,39,M,Norte,C,1532.32,737.0,1,1,0,910.27,0.5462339966302894,4.2,3.8,TC,Tienda,0
C001453,202411,51,F,Lima,A,5735.03,578.0,1,0,0,8037.61,0.5050394877827913,7.6,4.0,TC,FuerzaVenta,0
C000353,202410,48,F,Oriente,C,694.81,575.0,3,1,0,1330.43,0.22317939552431917,5.9,3.6,Hipotecario,,0
C000113,202504,41,F,Lima,B,1655.51,689.0,3,0,0,2625.77,0.05474717708121284,10.7,4.4,TC,Digital,0
C000994,202407,32,M,Lima,A,3052.26,858.0,3,0,0,6562.45,0.020097346703707643,5.4,5.1,PL,Digital,0
C001456,202509,53,M,Lima,B,3859.29,485.0,3,0,1,9746.46,0.13468174706044964,0.0,7.2,PL,Digital,0
C001215,202504,67,M,Norte,B,1806.17,647.0,6,0,0,5840.16,0.2180093228142081,11.2,0.0,PL,Digital,0
C000160,202402,48,M,Lima,C, ,740.0,4,1,0,10674.88,—,0.0,1.1,TC,Tienda,1
C000671,202311,44,M,Lima,B,1659.35,580.0,3,0,0,5385.85,0.4817589120420472,5.6,2.4,PL,Digital,0
C000036,202412,63,M,Lima,B,5224.62,616.0,4,1,0,5939.87,0.10894139161836855,6.2,2.7,Hipotecario,Digital,0
C001130,202404,33,F,Sur,B,1471.27,694.0,2,0,1,4895.95,0.28477456875837465,3.2,5.3,PL,Digital,1
C001459,202507,54,F,Centro, A ,1568.58,715.0,1,0,0,3513.9,0.7477947800460707,0.4,4.0,TC,Alianza,0
C000743,202509,38,F,Oriente,A,2626.58,597.0,1,0,0,3752.71,0.738534878520478,3.5,1.4,PL,Digital,1
C000076,202505,54,M,Centro,B,1664.57,722.0,2,0,0,2510.4,0.45398823023022117,3.3,1.3,Pyme,FuerzaVenta,0
C000968,202502,50,M,Lima,B,2039.62,685.0,3,0,0,872.89,0.4715082641165144,8.7,3.2,TC,Digital,0
C000365,202501,49,M,Lima,B,1009.0,573.0,2,1,0,3499.55,0.22559601974703758,2.5,5.6,PL,Tienda,1
C000115,202503,62,F,Lima,B,1841.49,687.0,3,0,0,2581.94,0.6403785906811901,1.1,0.5,Pyme,Digital,0
C000365,202403,19,M,Norte,B,2954.48,633.0,5,1,0,9112.56,0.16917499136573735,3.6,7.1,PL,Tienda,0
C000049,202310,54,M,Sur,B,3410.61,646.0,5,0,0,9317.3,0.1763511387651134,0.9,2.6,TC,Digital,0
C001329,202311,42,M,Lima,C,1775.13,621.0,3,2,0,873.38,0.47001517365000006,1.8,4.2,TC,Digital,1
C000798,202409,35,M,,B,1579.17,590.0,4,1,0,5336.85,0.22521712056285767,0.3,4.0,PL,Tienda,0
C000516,202401,20,M,Norte,A,3342.84,744.0,4,0,0,7651.61,0.7477682576346506,8.9,2.8,TC,Tienda,1
C000813,202410,41,M,Lima,B,1207.25,696.0,3,1,0,3139.17,0.2920326604934467,7.0,4.6,TC,Digital,0
C000760,202409,74,F,Centro,A,1689.02,709.0,3,0,1,4020.92,0.23715750685054912,2.8,2.8,PL,Tienda,0
C000234,202408,40,M,Lima,C,5493.16,630.0,4,0,0,16431.38,0.33881206181822776,4.2,2.5,TC,FuerzaVenta,0
C000304,202507,29,F,Sur,B,2279.83,662.0,3,1,0,1485.17,0.31077142192115315,9.0,0.7,TC,FuerzaVenta,1
C000780,202406,63,F,Sur,C,2500.35,728.0,4,0,0,5523.67,0.44740277101341663,,3.6,TC,Tienda,0
C001017,202505,41,M,Lima,A,1736.66,717.0,3,0,0,2003.04,0.43022141745876163,0.0,2.8,TC,Digital,1
C000086,202312,55,M,Sur,A,3489.5,713.0,4,0,0,11447.17,0.16515583079539553,4.1,0.0,TC,Digital,0
C001101,202505,50,M,Norte,C,3123.9,526.0,4,1,0,10707.66,0.15508689818764887,3.7,2.8,TC,Tienda,0
C001342,202402,62,F,Centro,B,2947.02,796.0,2,0,1,3479.17,0.4682646923905308,7.2,1.6,Hipotecario,Digital,0
C001500,202310,66,M,Lima,B,1434.09,737.0,3,0,0,3955.47,0.1555725162503952,1.0,1.4,PL,Digital,0
C000628,202310,60,,Lima,B,1091.43,735.0,2,2,0,1448.22,0.08811932969826801,0.0,3.0,TC,Digital,0
C000519,202401,59,M,,C,2032.44,517.0,1,0,0,1007.76,0.36287285498719307,12.4,3.3,TC,Digital,0
C000071,202409,46,M,Lima,B,,692.0,3,0,0,1521.81,0.03433264118574033,3.3,0.6,PL,Tienda,1
C000314,202506,61,F,Centro,B,914.45,734.0,2,0,0,2567.34,0.06175584197045704,9.6,2.3,TC,Tienda,0
C001356,202401,20,M,Norte,C,,564.0,2,0,0,8438.53,0.20957703667864888,5.5,5.5,Hipotecario,FuerzaVenta,0
C000512,202402,60,M,Lima,B,702.84,503.0,3,0,0,438.89,0.39262913661255877,6.2,1.1,TC,Digital,0
C001428,202404,50,M,Centro,C,2830.39,732.0,0,1,0,9125.78,0.2249993811770095,2.4,4.6,PL,Digital,0
C001195,202412,19,M,Lima,A,3443.35,556.0,4,1,0,7330.5,0.4361209496536485,3.9,0.5,TC,FuerzaVenta,0
C000887,202412,42,F,Lima,C,1422.37,752.0,4,0,0,1141.77,0.27764346700788434,6.9,2.5,Hipotecario,FuerzaVenta,0
C001120,202406,54,M,Sur,B,2177.58,561.0,1,1,0,1467.27,0.5305695457944709,5.0,4.3,TC,Tienda,0
C000643,202501,30,F,Sur,B,1242.66,705.0,4,0,0,587.35,0.3218815402497359,0.3,5.8,,FuerzaVenta,0
C000965,202508,27,F,Lima,A,2638.85,688.0,1,1,0,7035.04,0.30570798039480307,1.7,3.1, PL ,FuerzaVenta,0
C000565,202506,40,F,Norte,B,1110.55,847.0,4,0,0,2968.89,0.3633747823644151,8.3,0.0,PL,FuerzaVenta,0
C000654,202409,37,M,Sur,C,1700.23,670.0,1,0,0,5136.83,0.5942920311609151,6.7,4.9,Hipotecario,Tienda,0
C000809,202312,53,F,Lima,C,1969.2,708.0,3,1,1,679.32,0.20290517079531228,5.0,4.1,Pyme,Digital,0
C000695,202411,37,F,Sur,B,1064.89,485.0,3,0,0,3258.14,0.6937871064965102,8.3,2.3,TC,Tienda,1
C001102,202412,22,M,Sur,B,,754.0,1,0,0,308.88,0.09203021959035261,2.8,4.1,PL,Tienda,0
C000967,202504,52,M,Lima,B,,684.0,0,0,0,7461.28,,3.1,4.6,Pyme,Digital,1
C001298,202411,66,F,Centro,C,4855.02,578.0,0,0,0,14430.21,0.16568107861254394,7.5,3.5,TC,Digital,0
C000548,202505,46,M,Centro,A,3464.38,622.0,1,0,0,9451.09,0.20483232876803553,7.9,2.2,PL,Digital,0
C000553,202404,34,F,Norte,B,8255.12,,2,1,0,3879.99,0.22604543763623142,3.5,1.9,Hipotecario,Digital,0
C000421,202401,67,F,Centro,A,2400.96,622.0,1,1,0,5665.49,0.6205752724702389,5.4,2.8,TC,FuerzaVenta,1
C000679,202503,57,M,Lima,B,1031.67,717.0,2,2,0,1646.43,0.31544499528149045,4.3,3.7,TC,Digital,0
C000342,202501,35,M,Centro,A,2066.16,621.0,4,0,0,1640.91,0.09036034705368873,0.9,5.4,Pyme,Digital,0
C000482,202503,43,M,Lima,A,1300.25,714.0,7,0,1,1601.92,0.36472544664993684,6.4,2.5,Pyme,Tienda,0
C000560,202409,36,F,Lima,C,4464.61,787.0,3,0,1,10527.54,0.24575282510413973,3.4,5.7,TC,Tienda,0
C000869,202408,34,F,Lima,B,1956.46,668.0,2,0,0,4373.02,0.08063986567558659,4.9,0.7,PL,Digital,0
C000943,202509,53,F,Lima,,1904.84,704.0,4,1,0,3312.61,0.1540438363420902,8.3,3.3,TC,Digital,1
C000276,202311,20,F,Norte,C,519.13,634.0,2,1,0,769.35,0.367160284662357,4.1,2.1,TC,FuerzaVenta,0
C000279,202407,26,F,Norte,A,1743.23,744.0,3,0,0,3109.45,0.2364446178727616,7.9,5.7,Hipotecario,Digital,0
C001480,202407,70,,Lima,B,2643.68,810.0,3,0,0,2743.75,0.6279924132200525,1.2,4.1,PL,Tienda,0
C001338,202411,62,F,Lima,C,2470.66,674.0,1,0,0,5573.35,0.21629431071098335,4.2,4.0,PL,Tienda,0
C000180,202407,22,F, Lima ,B,5305.61,617.0,3,0,0,15570.17,0.7097928231531716,6.2,1.6,PL,Digital,1
C000835,202408,35,F,Sur,B,3900.81,665.0,2,0,0,8667.99,0.1842863684040833,6.0,4.4,PL,FuerzaVenta,0
C000019,202503,45,M,Lima,A,1015.48,715.0,5,1,0,3174.53,0.23312561010364463,6.1,3.9,TC,Tienda,0
C001052,202403,38,M,Sur,C,4108.26,706.0,3,0,0,4168.72,0.7698252058817315,4.2,3.1,TC,Digital,0
C000825,202404,61,M,Lima,C,2661.19,596.0,5,1,0,8445.98,0.24939795840861295,5.6,1.3,TC,FuerzaVenta,0
C001382,202505,57,F,Sur,C,1415.56,728.0,4,0,0,2412.07,0.4422371642835435,5.9,4.7,TC,Tienda,0
C001281,202407,20,F,Centro,A,3005.87,650.0,4,0,0,10428.67,0.2286037062442892,1.9,3.1,TC,Digital,0
C000172,202403,58,F,Norte,C,1266.97,615.0,1,1,1,3951.63,0.5826661593642242,0.7,4.1,TC,Digital,1
C000433,202506,57,F,Lima,C,1389.98,597.0,2,0,0,2033.06,0.2938620011037811,5.5,1.0,PL,Digital,0
C001022,202408,24,M,Lima,A,2312.75,647.0,4,1,0,5350.13,0.5017738624754768,2.0,5.6,TC,FuerzaVenta,0
C001466,202411,57,M,Sur,A,4044.71,674.0,3,0,1,4083.75,0.039147928272694255,2.2,3.5,TC,Tienda,0
C000752,202312,68,M,Lima,B,1722.74,625.0,4,0,0,3349.89,0.5249589473627806,1.5,0.5,Pyme,Tienda,0
C001223,202412,28,F,Centro,C,896.08,731.0,6,0,0,2220.95,0.15422337895838462,4.1,3.0,TC,Tienda,0
C000164,202506,74,F,Lima,B,1746.27,585.0,2,0,0,1751.46,0.14934085675967537,1.5,4.2,PL,FuerzaVenta,0
C001020,202508,59,M,Lima,C,1943.21,644.0,1,0,0,2662.22,0.49055368944144034,0.0,4.7,TC,Digital,0
C000929,202504,69,M,Centro,C,2334.41,646.0,1,0,0,5594.29,0.18906050733884633,6.2,2.7,PL,Tienda,0
C000065,202401,24,F,Lima,B,2882.55,740.0,3,0,0,7513.36,0.0747826299933951,3.4,2.6,PL,Digital,0
C001089,202407,51,M,Norte,A,2551.53,673.0,2,0,0,5208.81,0.12867886887724247,7.1,0.0,TC,Tienda,1
C000532,202505,22,F,Centro,B,897.33,648.0,5,0,0,3084.39,0.271263563196434,2.5,1.9,TC,Alianza,0
C000102,202408,75,M,Lima,A,1474.66,624.0,4,0,0,4306.69,0.07660406962561775,4.0,0.0,TC,Tienda,0
C000182,202411,70,F,Lima,B,2246.05,700.0,4,0,0,2695.9,0.5384604359407598,6.0,3.2,PL,Digital,0
C000748,202311,70,M,Norte,C,1747.47,674.0,1,0,1,4362.64,0.4303757632777518,6.7,4.5,TC,Alianza,0
C000263,202409,57,M,Oriente,A,1983.89,553.0,4,0,0,6488.98,0.4608784764396276,5.4,5.5,TC,Tienda,1
C000409,202505,20,M,Lima,C,2311.72,698.0,7,1,0,2665.59,0.4722770985395086,7.1,2.0,TC,Digital,0
C000006,202505,43,F,Norte,C,1806.21,519.0,3,0,0,6068.96,0.4272527233034453,6.2,7.1,TC,Tienda,1
C000610,202407,22,M,Lima,A,1397.5,578.0,3,1,0,1098.5,0.45100379416884984,6.3,1.7,TC,Digital,0
C001395,202504,65,F,Lima,B,1378.77,625.0,5,0,0,4547.97,,0.0,0.7,TC,FuerzaVenta,0
C001377,202401,58,F,Lima,C,1520.02,542.0,5,0,1,1839.35,0.1857086679281015,9.1,2.4,Pyme,Digital,0
C000607,202504,58,M,Norte,C,8625.19,565.0,4,0,0,9394.98,0.2996059624060702,5.3,5.3,TC,Digital,0
C000759,202312,44,M,Lima,B,1753.21,614.0,2,0,0,2365.29,0.06609548700649477,4.2,5.2,Hipotecario,Tienda,0
C000029,202407,34,M,Lima,B,1977.06,520.0,5,1,0,4121.7,0.2560511979669097,4.6,5.8,TC,FuerzaVenta,0
C000462,202411,72,M,Centro,C,950.42,679.0,4,1,0,1598.2,0.5327630000988931,5.7,2.3,TC,Alianza,0
C000158,202403,44,F,Oriente,C,1873.27,758.0,0,0,0,5736.43,0.10404220020499802,8.7,4.0,TC,Digital,0
C000643,202311,67,M,Lima,C,2953.68,765.0,5,0,0,3387.86,0.31237187489235174,3.8,1.4,TC,Tienda,0
C000424,202501,47,M,Centro,B,6320.25,581.0,2,0,0,3752.55,0.07502610267568471,3.1,6.1,PL,Digital,0
C000088,202412,48,M,Norte,C,3768.94,758.0,6,0,0,7759.61,0.1756951432386232,8.1,3.7,TC,Digital,0
C001280,202404,40,M,Centro,B,4491.23,786.0,1,0,0,5490.0,0.33234660751225864,7.0,2.3,Hipotecario,Digital,0
C000920,202403,72,F,Lima,C,5836.82,635.0,2,0,0,11863.48,0.24675201625936224,2.3,4.3,PL,Alianza,0
C000470,202310,64,F,Sur,C,4319.39,710.0,0,0,0,13192.56,0.5854903888987579,8.8,5.2,TC,Digital,0
C000192,202311,64,M,Lima,C,3182.69,592.0,3,0,0,9124.35,0.43213024955172175,3.0,1.9,TC,FuerzaVenta,0
C000443,202402,42,F,Lima,B,1618.19,643.0,1,1,0,2550.05,0.3267096427085716,5.3,4.0,TC,Tienda,0
C000844,202408,70,M,Oriente,C,1797.23,679.0,0,0,0,5388.23,0.33574150438825523,6.2,3.9,TC,FuerzaVenta,0
C000740,202508,44,F,Lima,B,2252.05,543.0,4,1,0,7379.3,0.5307963283546894,2.3,4.2,TC,Tienda,1
C001069,202409,37,F,Centro,C,3233.79,680.0,5,0,0,1950.03,0.28283278091721215,2.7,1.0,TC,FuerzaVenta,0
C001085,202401,45,F,Lima,C,1428.73,524.0,2,0,0,1355.61,0.19398933969374588,1.0,1.9,TC,Digital,0
C000863,202407,42,M,Lima,B,1708.29,635.0,4,0,0,5818.71,0.2874753618666471,0.0,2.6,TC,Digital,0
C000507,202402,45,M,Sur,C,2758.36,714.0,2,0,0,6754.36,0.09554739332741809,7.1,2.7,TC,Tienda,0
C000701,202504,24,F,Lima,B,1601.98,728.0,2,0,0,4032.32,0.1829626376973537,4.9,3.7,TC,FuerzaVenta,0
C000946,202407,40,F,Lima,A,2333.23,684.0,5,0,0,5463.23,0.15584316156489683,5.8,2.5,Pyme,Digital,0
C001028,202502,66,F,Sur,C,2373.02,673.0,4,0,0,8285.57,0.3481746890121661,5.5,1.0,TC,FuerzaVenta,0
C000354,202509,58,F,Lima,B,3207.85,,5,1,0,1550.28,0.67608272059637,6.9,6.3,TC,FuerzaVenta,0
C001189,202404,37,M,Lima,B,1024.48,786.0,3,0,0,2957.47,0.1383553648162221,2.1,4.9,TC,Digital,0
C000558,202310,41,M,Lima, B ,467.72,722.0,3,1,0,902.16,0.5899338858432008,8.4,4.6,Hipotecario,Digital,0
C000402,202405,37,F,Sur,B,1743.62,630.0,0,0,0,1202.46,0.27197283031035857,,2.2,TC,Tienda,0
C000702,202407,19,M,Lima,C,1400.08,759.0,3,0,0,1371.07,0.42935647039714325,5.6,1.5,PL,Digital,0
C000698,202412,31,M,Centro,B,1738.09,620.0,2,0,0,1911.9,0.7230392657790845,3.4,4.3,TC,Digital,0
C000081,202312,65,M,Norte,B,2118.42,632.0,2,1,1,6864.22,0.3367748297790227,4.0,5.4, TC ,Digital,0
C000459,202502,48,M,Lima,B,2097.23,680.0,3,0,0,3230.42,0.3449439041309657,8.1,2.1,TC,Digital,0
C000767,202408,70,M,Sur,B,4028.57,606.0,0,0,0,3016.64,0.1719940318088233,5.1,4.1,Hipotecario,Digital,0
C000454,202408,23,F,Lima,B,2508.53,594.0,3,0,0,6884.63,0.5700777755175187,4.4,4.5,Pyme,Tienda,0
C000254,202406,22,M,Sur,B,1202.67,643.0,4,1,0,,0.3812555010732486,8.2,2.4,PL,Digital,0
C000612,202311,48,M,Centro,B,3589.27,673.0,3,1,1,1583.11,0.2562442038388678,5.3,2.4,TC,Digital,0
C000775,202508,36,M,Centro,C,2196.62,767.0,3,0,1,6950.11,0.3000792186712782,1.4,3.1,Pyme,Digital,0
C000143,202404,53,F, Lima ,B,1807.81,490.0,2,0,0,5020.81,0.23522336680859227,11.4,5.1,PL,Digital,0
C000563,202411,31,F,Norte,B,9470.96,543.0,1,0,0,28959.74,0.6206320240536225,4.9,6.0,PL,,1
C001173,202401,36,F,Lima,B,,564.0,2,0,0,3142.41,0.3064519187149212,3.9,6.1,TC,Tienda,1
C000836,202508,43,M,Oriente,A,4268.4,649.0,7,1,0,9600.91,0.13263887661935317,9.2,3.4,Pyme,Digital,0
C001038,202501,69,F,Lima,B,2367.68,597.0,4,0,0,5366.04,0.09008076835754147,8.5,5.2,,Alianza,0
C000354,202403,42,M,Lima,C,1686.54,502.0,4,1,0,1537.65,0.34544684296987094,2.0,0.0,Pyme,Tienda,0
